timestamp_utc,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse
2024-03-28 17:45:00+00:00,0.9419349343105394,0.0,0.9419349343105394,0.9359041963891302,0.006030737921409158
2024-03-28 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 22:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 23:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-28 23:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 00:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 00:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 02:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 04:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 04:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2024-03-29 05:15:00+00:00,3.772675276056311,0.0,3.772675276056311,3.7485523243706744,0.02412295168563663
2024-03-29 05:30:00+00:00,17.855647599815384,0.0,17.855647599815384,17.74106357930861,0.11458402050677399
2024-03-29 05:45:00+00:00,47.097375313467154,11.114385870965183,35.98298944250197,35.699544760195735,0.2834446823062304
2024-03-29 06:00:00+00:00,68.65634138532702,15.457942392421154,53.19839899290587,52.79433955217146,0.4040594407344135
2024-03-29 06:15:00+00:00,105.80321573945906,35.779955606060206,70.02326013339885,69.42621707917934,0.5970430542195065
2024-03-29 06:30:00+00:00,118.07964292605983,37.92918885596741,80.15045407009242,79.48707289873741,0.6633811713550073
2024-03-29 06:45:00+00:00,159.6410481546585,65.14632237378191,94.49472578087658,93.62629952019365,0.8684262606829186
2024-03-29 07:00:00+00:00,195.44428894494462,80.62837494360387,114.81591400134073,113.76053486509413,1.0553791362466025
2024-03-29 07:15:00+00:00,275.7247135652626,146.73750621539173,128.98720734987086,127.55792246249689,1.4292848873739705
2024-03-29 07:30:00+00:00,343.2734625857581,202.43955551957606,140.83390706618206,139.0910238068948,1.7428832592872465
2024-03-29 07:45:00+00:00,343.9375729768077,167.3658467570446,176.57172621976312,174.78059705710461,1.79112916265852
2024-03-29 08:00:00+00:00,373.609770996075,190.7117030050141,182.89806799106086,180.97426259413135,1.9238053969295212
2024-03-29 08:15:00+00:00,408.81688720749435,215.34608163962756,193.47080556786676,191.3841702470592,2.0866353208075683
2024-03-29 08:30:00+00:00,422.88703583493964,213.47717432925077,209.4098615056889,207.244826591903,2.1650349137858873
2024-03-29 08:45:00+00:00,452.48942832007094,231.7472605948797,220.74216772519122,218.43842583921293,2.3037418859782983
2024-03-29 09:00:00+00:00,469.05088353459473,190.35786551513053,278.6930180194642,276.23850768545066,2.454510334013527
