timestamp_utc,load_kw,grid_import_kw,grid_import_kwh,energy_cost_eur,grid_peak_so_far_kw,demand_increment_kw,demand_increment_cost_eur
2017-01-04 04:30:00+00:00,2.410,2.410,0.603,0.151,6.725,0.000,0.000
2017-01-04 04:45:00+00:00,1.715,1.715,0.429,0.107,6.725,0.000,0.000
2017-01-04 05:00:00+00:00,0.910,0.910,0.228,0.057,6.725,0.000,0.000
2017-01-04 05:15:00+00:00,1.310,1.310,0.328,0.082,6.725,0.000,0.000
2017-01-04 05:30:00+00:00,1.545,1.545,0.386,0.097,6.725,0.000,0.000
2017-01-04 05:45:00+00:00,1.445,1.445,0.361,0.090,6.725,0.000,0.000
2017-01-04 06:00:00+00:00,1.255,1.255,0.314,0.078,6.725,0.000,0.000
2017-01-04 06:15:00+00:00,1.215,1.215,0.304,0.076,6.725,0.000,0.000
2017-01-04 06:30:00+00:00,1.080,1.080,0.270,0.068,6.725,0.000,0.000
2017-01-04 06:45:00+00:00,0.875,0.875,0.219,0.055,6.725,0.000,0.000
2017-01-04 07:00:00+00:00,0.710,0.710,0.177,0.044,6.725,0.000,0.000
2017-01-04 07:15:00+00:00,0.695,0.695,0.174,0.043,6.725,0.000,0.000
2017-01-04 07:30:00+00:00,0.745,0.745,0.186,0.047,6.725,0.000,0.000
2017-01-04 07:45:00+00:00,0.760,0.760,0.190,0.048,6.725,0.000,0.000
2017-01-04 08:00:00+00:00,0.670,0.670,0.168,0.042,6.725,0.000,0.000
2017-01-04 08:15:00+00:00,0.750,0.750,0.188,0.047,6.725,0.000,0.000
2017-01-04 08:30:00+00:00,4.115,4.115,1.029,0.257,6.725,0.000,0.000
2017-01-04 08:45:00+00:00,6.945,6.945,1.736,0.434,6.945,0.220,22.000
2017-01-04 09:00:00+00:00,5.535,5.535,1.384,0.346,6.945,0.000,0.000
2017-01-04 09:15:00+00:00,5.785,5.785,1.446,0.362,6.945,0.000,0.000
2017-01-04 09:30:00+00:00,5.800,5.800,1.450,0.362,6.945,0.000,0.000
2017-01-04 09:45:00+00:00,5.330,5.330,1.333,0.333,6.945,0.000,0.000
2017-01-04 10:00:00+00:00,5.265,5.265,1.316,0.329,6.945,0.000,0.000
2017-01-04 10:15:00+00:00,5.265,5.265,1.316,0.329,6.945,0.000,0.000
2017-01-04 10:30:00+00:00,5.240,5.240,1.310,0.328,6.945,0.000,0.000
2017-01-04 10:45:00+00:00,5.930,5.930,1.482,0.371,6.945,0.000,0.000
2017-01-04 11:00:00+00:00,5.165,5.165,1.291,0.323,6.945,0.000,0.000
2017-01-04 11:15:00+00:00,5.250,5.250,1.312,0.328,6.945,0.000,0.000
2017-01-04 11:30:00+00:00,5.235,5.235,1.309,0.327,6.945,0.000,0.000
2017-01-04 11:45:00+00:00,5.390,5.390,1.347,0.337,6.945,0.000,0.000
2017-01-04 12:00:00+00:00,5.365,5.365,1.341,0.335,6.945,0.000,0.000
2017-01-04 12:15:00+00:00,5.215,5.215,1.304,0.326,6.945,0.000,0.000
2017-01-04 12:30:00+00:00,5.120,5.120,1.280,0.320,6.945,0.000,0.000
2017-01-04 12:45:00+00:00,5.130,5.130,1.282,0.321,6.945,0.000,0.000
2017-01-04 13:00:00+00:00,5.525,5.525,1.381,0.345,6.945,0.000,0.000
2017-01-04 13:15:00+00:00,5.660,5.660,1.415,0.354,6.945,0.000,0.000
2017-01-04 13:30:00+00:00,5.425,5.425,1.356,0.339,6.945,0.000,0.000
2017-01-04 13:45:00+00:00,5.555,5.555,1.389,0.347,6.945,0.000,0.000
2017-01-04 14:00:00+00:00,5.670,5.670,1.417,0.354,6.945,0.000,0.000
2017-01-04 14:15:00+00:00,5.800,5.800,1.450,0.362,6.945,0.000,0.000
2017-01-04 14:30:00+00:00,5.495,5.495,1.374,0.343,6.945,0.000,0.000
2017-01-04 14:45:00+00:00,5.680,5.680,1.420,0.355,6.945,0.000,0.000
2017-01-04 15:00:00+00:00,5.870,5.870,1.468,0.367,6.945,0.000,0.000
2017-01-04 15:15:00+00:00,6.475,6.475,1.619,0.405,6.945,0.000,0.000
2017-01-04 15:30:00+00:00,6.480,6.480,1.620,0.405,6.945,0.000,0.000
2017-01-04 15:45:00+00:00,5.770,5.770,1.442,0.361,6.945,0.000,0.000
2017-01-04 16:00:00+00:00,5.425,5.425,1.356,0.339,6.945,0.000,0.000
2017-01-04 16:15:00+00:00,5.855,5.855,1.464,0.366,6.945,0.000,0.000
2017-01-04 16:30:00+00:00,5.800,5.800,1.450,0.362,6.945,0.000,0.000
2017-01-04 16:45:00+00:00,5.760,5.760,1.440,0.360,6.945,0.000,0.000
2017-01-04 17:00:00+00:00,5.915,5.915,1.479,0.370,6.945,0.000,0.000
2017-01-04 17:15:00+00:00,5.865,5.865,1.466,0.367,6.945,0.000,0.000
2017-01-04 17:30:00+00:00,5.705,5.705,1.426,0.357,6.945,0.000,0.000
2017-01-04 17:45:00+00:00,5.665,5.665,1.416,0.354,6.945,0.000,0.000
2017-01-04 18:00:00+00:00,5.600,5.600,1.400,0.350,6.945,0.000,0.000
2017-01-04 18:15:00+00:00,5.505,5.505,1.376,0.344,6.945,0.000,0.000
2017-01-04 18:30:00+00:00,5.625,5.625,1.406,0.352,6.945,0.000,0.000
2017-01-04 18:45:00+00:00,5.405,5.405,1.351,0.338,6.945,0.000,0.000
2017-01-04 19:00:00+00:00,5.885,5.885,1.471,0.368,6.945,0.000,0.000
2017-01-04 19:15:00+00:00,5.470,5.470,1.367,0.342,6.945,0.000,0.000
2017-01-04 19:30:00+00:00,5.510,5.510,1.377,0.344,6.945,0.000,0.000
2017-01-04 19:45:00+00:00,5.145,5.145,1.286,0.322,6.945,0.000,0.000
2017-01-04 20:00:00+00:00,5.195,5.195,1.299,0.325,6.945,0.000,0.000
2017-01-04 20:15:00+00:00,5.405,5.405,1.351,0.338,6.945,0.000,0.000
2017-01-04 20:30:00+00:00,5.530,5.530,1.383,0.346,6.945,0.000,0.000
2017-01-04 20:45:00+00:00,5.265,5.265,1.316,0.329,6.945,0.000,0.000
2017-01-04 21:00:00+00:00,5.280,5.280,1.320,0.330,6.945,0.000,0.000
2017-01-04 21:15:00+00:00,5.480,5.480,1.370,0.343,6.945,0.000,0.000
2017-01-04 21:30:00+00:00,5.255,5.255,1.314,0.328,6.945,0.000,0.000
2017-01-04 21:45:00+00:00,5.820,5.820,1.455,0.364,6.945,0.000,0.000
2017-01-04 22:00:00+00:00,5.245,5.245,1.311,0.328,6.945,0.000,0.000
2017-01-04 22:15:00+00:00,4.305,4.305,1.076,0.269,6.945,0.000,0.000
2017-01-04 22:30:00+00:00,4.875,4.875,1.219,0.305,6.945,0.000,0.000
2017-01-04 22:45:00+00:00,4.720,4.720,1.180,0.295,6.945,0.000,0.000
2017-01-04 23:00:00+00:00,3.940,3.940,0.985,0.246,6.945,0.000,0.000
2017-01-04 23:15:00+00:00,3.500,3.500,0.875,0.219,6.945,0.000,0.000
2017-01-04 23:30:00+00:00,2.600,2.600,0.650,0.163,6.945,0.000,0.000
2017-01-04 23:45:00+00:00,1.140,1.140,0.285,0.071,6.945,0.000,0.000
2017-01-05 00:00:00+00:00,1.045,1.045,0.261,0.065,6.945,0.000,0.000
2017-01-05 00:15:00+00:00,0.960,0.960,0.240,0.060,6.945,0.000,0.000
2017-01-05 00:30:00+00:00,1.110,1.110,0.278,0.069,6.945,0.000,0.000
2017-01-05 00:45:00+00:00,1.190,1.190,0.297,0.074,6.945,0.000,0.000
2017-01-05 01:00:00+00:00,0.965,0.965,0.241,0.060,6.945,0.000,0.000
2017-01-05 01:15:00+00:00,1.030,1.030,0.258,0.064,6.945,0.000,0.000
2017-01-05 01:30:00+00:00,1.320,1.320,0.330,0.083,6.945,0.000,0.000
2017-01-05 01:45:00+00:00,1.090,1.090,0.273,0.068,6.945,0.000,0.000
2017-01-05 02:00:00+00:00,1.210,1.210,0.302,0.076,6.945,0.000,0.000
2017-01-05 02:15:00+00:00,1.050,1.050,0.263,0.066,6.945,0.000,0.000
2017-01-05 02:30:00+00:00,1.005,1.005,0.251,0.063,6.945,0.000,0.000
2017-01-05 02:45:00+00:00,1.260,1.260,0.315,0.079,6.945,0.000,0.000
2017-01-05 03:00:00+00:00,1.255,1.255,0.314,0.078,6.945,0.000,0.000
2017-01-05 03:15:00+00:00,1.275,1.275,0.319,0.080,6.945,0.000,0.000
2017-01-05 03:30:00+00:00,2.230,2.230,0.557,0.139,6.945,0.000,0.000
2017-01-05 03:45:00+00:00,2.320,2.320,0.580,0.145,6.945,0.000,0.000
2017-01-05 04:00:00+00:00,2.090,2.090,0.522,0.131,6.945,0.000,0.000
2017-01-05 04:15:00+00:00,1.715,1.715,0.429,0.107,6.945,0.000,0.000
2017-01-05 04:30:00+00:00,1.450,1.450,0.362,0.091,6.945,0.000,0.000
2017-01-05 04:45:00+00:00,1.340,1.340,0.335,0.084,6.945,0.000,0.000
2017-01-05 05:00:00+00:00,1.185,1.185,0.296,0.074,6.945,0.000,0.000
2017-01-05 05:15:00+00:00,1.570,1.570,0.393,0.098,6.945,0.000,0.000
2017-01-05 05:30:00+00:00,1.820,1.820,0.455,0.114,6.945,0.000,0.000
2017-01-05 05:45:00+00:00,1.765,1.765,0.441,0.110,6.945,0.000,0.000
2017-01-05 06:00:00+00:00,1.530,1.530,0.383,0.096,6.945,0.000,0.000
2017-01-05 06:15:00+00:00,2.255,2.255,0.564,0.141,6.945,0.000,0.000
2017-01-05 06:30:00+00:00,2.920,2.920,0.730,0.182,6.945,0.000,0.000
2017-01-05 06:45:00+00:00,3.570,3.570,0.892,0.223,6.945,0.000,0.000
2017-01-05 07:00:00+00:00,3.265,3.265,0.816,0.204,6.945,0.000,0.000
2017-01-05 07:15:00+00:00,3.065,3.065,0.766,0.192,6.945,0.000,0.000
2017-01-05 07:30:00+00:00,4.290,4.290,1.073,0.268,6.945,0.000,0.000
2017-01-05 07:45:00+00:00,4.925,4.925,1.231,0.308,6.945,0.000,0.000
2017-01-05 08:00:00+00:00,4.440,4.440,1.110,0.278,6.945,0.000,0.000
2017-01-05 08:15:00+00:00,4.535,4.535,1.134,0.283,6.945,0.000,0.000
2017-01-05 08:30:00+00:00,5.220,5.220,1.305,0.326,6.945,0.000,0.000
2017-01-05 08:45:00+00:00,5.905,5.905,1.476,0.369,6.945,0.000,0.000
2017-01-05 09:00:00+00:00,5.725,5.725,1.431,0.358,6.945,0.000,0.000
2017-01-05 09:15:00+00:00,5.585,5.585,1.396,0.349,6.945,0.000,0.000
2017-01-05 09:30:00+00:00,5.745,5.745,1.436,0.359,6.945,0.000,0.000
2017-01-05 09:45:00+00:00,5.945,5.945,1.486,0.372,6.945,0.000,0.000
2017-01-05 10:00:00+00:00,5.885,5.885,1.471,0.368,6.945,0.000,0.000
2017-01-05 10:15:00+00:00,5.170,5.170,1.292,0.323,6.945,0.000,0.000
2017-01-05 10:30:00+00:00,5.070,5.070,1.268,0.317,6.945,0.000,0.000
2017-01-05 10:45:00+00:00,5.355,5.355,1.339,0.335,6.945,0.000,0.000
2017-01-05 11:00:00+00:00,5.325,5.325,1.331,0.333,6.945,0.000,0.000
2017-01-05 11:15:00+00:00,6.050,6.050,1.512,0.378,6.945,0.000,0.000
2017-01-05 11:30:00+00:00,5.555,5.555,1.389,0.347,6.945,0.000,0.000
2017-01-05 11:45:00+00:00,5.485,5.485,1.371,0.343,6.945,0.000,0.000
2017-01-05 12:00:00+00:00,5.135,5.135,1.284,0.321,6.945,0.000,0.000
2017-01-05 12:15:00+00:00,5.295,5.295,1.324,0.331,6.945,0.000,0.000
2017-01-05 12:30:00+00:00,5.175,5.175,1.294,0.323,6.945,0.000,0.000
2017-01-05 12:45:00+00:00,5.065,5.065,1.266,0.317,6.945,0.000,0.000
2017-01-05 13:00:00+00:00,5.695,5.695,1.424,0.356,6.945,0.000,0.000
2017-01-05 13:15:00+00:00,5.305,5.305,1.326,0.332,6.945,0.000,0.000
2017-01-05 13:30:00+00:00,5.320,5.320,1.330,0.333,6.945,0.000,0.000
2017-01-05 13:45:00+00:00,5.030,5.030,1.258,0.314,6.945,0.000,0.000
2017-01-05 14:00:00+00:00,5.305,5.305,1.326,0.332,6.945,0.000,0.000
2017-01-05 14:15:00+00:00,5.350,5.350,1.337,0.334,6.945,0.000,0.000
2017-01-05 14:30:00+00:00,5.825,5.825,1.456,0.364,6.945,0.000,0.000
2017-01-05 14:45:00+00:00,5.425,5.425,1.356,0.339,6.945,0.000,0.000
2017-01-05 15:00:00+00:00,5.575,5.575,1.394,0.348,6.945,0.000,0.000
2017-01-05 15:15:00+00:00,5.580,5.580,1.395,0.349,6.945,0.000,0.000
2017-01-05 15:30:00+00:00,5.970,5.970,1.492,0.373,6.945,0.000,0.000
2017-01-05 15:45:00+00:00,5.895,5.895,1.474,0.368,6.945,0.000,0.000
2017-01-05 16:00:00+00:00,5.650,5.650,1.413,0.353,6.945,0.000,0.000
2017-01-05 16:15:00+00:00,5.575,5.575,1.394,0.348,6.945,0.000,0.000
2017-01-05 16:30:00+00:00,4.940,4.940,1.235,0.309,6.945,0.000,0.000
2017-01-05 16:45:00+00:00,4.805,4.805,1.201,0.300,6.945,0.000,0.000
2017-01-05 17:00:00+00:00,5.295,5.295,1.324,0.331,6.945,0.000,0.000
2017-01-05 17:15:00+00:00,5.635,5.635,1.409,0.352,6.945,0.000,0.000
2017-01-05 17:30:00+00:00,4.940,4.940,1.235,0.309,6.945,0.000,0.000
2017-01-05 17:45:00+00:00,5.605,5.605,1.401,0.350,6.945,0.000,0.000
2017-01-05 18:00:00+00:00,5.275,5.275,1.319,0.330,6.945,0.000,0.000
2017-01-05 18:15:00+00:00,5.155,5.155,1.289,0.322,6.945,0.000,0.000
2017-01-05 18:30:00+00:00,5.025,5.025,1.256,0.314,6.945,0.000,0.000
2017-01-05 18:45:00+00:00,5.160,5.160,1.290,0.323,6.945,0.000,0.000
2017-01-05 19:00:00+00:00,5.215,5.215,1.304,0.326,6.945,0.000,0.000
2017-01-05 19:15:00+00:00,4.965,4.965,1.241,0.310,6.945,0.000,0.000
2017-01-05 19:30:00+00:00,4.880,4.880,1.220,0.305,6.945,0.000,0.000
2017-01-05 19:45:00+00:00,5.460,5.460,1.365,0.341,6.945,0.000,0.000
2017-01-05 20:00:00+00:00,5.250,5.250,1.312,0.328,6.945,0.000,0.000
2017-01-05 20:15:00+00:00,5.865,5.865,1.466,0.367,6.945,0.000,0.000
2017-01-05 20:30:00+00:00,5.515,5.515,1.379,0.345,6.945,0.000,0.000
2017-01-05 20:45:00+00:00,4.965,4.965,1.241,0.310,6.945,0.000,0.000
2017-01-05 21:00:00+00:00,4.815,4.815,1.204,0.301,6.945,0.000,0.000
2017-01-05 21:15:00+00:00,5.180,5.180,1.295,0.324,6.945,0.000,0.000
2017-01-05 21:30:00+00:00,5.700,5.700,1.425,0.356,6.945,0.000,0.000
2017-01-05 21:45:00+00:00,5.135,5.135,1.284,0.321,6.945,0.000,0.000
2017-01-05 22:00:00+00:00,5.825,5.825,1.456,0.364,6.945,0.000,0.000
2017-01-05 22:15:00+00:00,5.730,5.730,1.433,0.358,6.945,0.000,0.000
2017-01-05 22:30:00+00:00,6.215,6.215,1.554,0.388,6.945,0.000,0.000
2017-01-05 22:45:00+00:00,5.435,5.435,1.359,0.340,6.945,0.000,0.000
2017-01-05 23:00:00+00:00,5.720,5.720,1.430,0.357,6.945,0.000,0.000
2017-01-05 23:15:00+00:00,6.120,6.120,1.530,0.383,6.945,0.000,0.000
2017-01-05 23:30:00+00:00,5.490,5.490,1.373,0.343,6.945,0.000,0.000
2017-01-05 23:45:00+00:00,5.575,5.575,1.394,0.348,6.945,0.000,0.000
2017-01-06 00:00:00+00:00,5.625,5.625,1.406,0.352,6.945,0.000,0.000
2017-01-06 00:15:00+00:00,6.310,6.310,1.577,0.394,6.945,0.000,0.000
2017-01-06 00:30:00+00:00,6.175,6.175,1.544,0.386,6.945,0.000,0.000
2017-01-06 00:45:00+00:00,5.755,5.755,1.439,0.360,6.945,0.000,0.000
2017-01-06 01:00:00+00:00,6.470,6.470,1.617,0.404,6.945,0.000,0.000
2017-01-06 01:15:00+00:00,5.115,5.115,1.279,0.320,6.945,0.000,0.000
2017-01-06 01:30:00+00:00,4.725,4.725,1.181,0.295,6.945,0.000,0.000
2017-01-06 01:45:00+00:00,3.360,3.360,0.840,0.210,6.945,0.000,0.000
2017-01-06 02:00:00+00:00,2.300,2.300,0.575,0.144,6.945,0.000,0.000
2017-01-06 02:15:00+00:00,2.395,2.395,0.599,0.150,6.945,0.000,0.000
2017-01-06 02:30:00+00:00,2.900,2.900,0.725,0.181,6.945,0.000,0.000
2017-01-06 02:45:00+00:00,2.600,2.600,0.650,0.163,6.945,0.000,0.000
2017-01-06 03:00:00+00:00,2.510,2.510,0.627,0.157,6.945,0.000,0.000
2017-01-06 03:15:00+00:00,3.050,3.050,0.762,0.191,6.945,0.000,0.000
2017-01-06 03:30:00+00:00,4.180,4.180,1.045,0.261,6.945,0.000,0.000
2017-01-06 03:45:00+00:00,3.455,3.455,0.864,0.216,6.945,0.000,0.000
2017-01-06 04:00:00+00:00,2.970,2.970,0.743,0.186,6.945,0.000,0.000
2017-01-06 04:15:00+00:00,2.110,2.110,0.527,0.132,6.945,0.000,0.000
2017-01-06 04:30:00+00:00,1.950,1.950,0.487,0.122,6.945,0.000,0.000
2017-01-06 04:45:00+00:00,1.885,1.885,0.471,0.118,6.945,0.000,0.000
2017-01-06 05:00:00+00:00,1.875,1.875,0.469,0.117,6.945,0.000,0.000
2017-01-06 05:15:00+00:00,2.020,2.020,0.505,0.126,6.945,0.000,0.000
2017-01-06 05:30:00+00:00,2.385,2.385,0.596,0.149,6.945,0.000,0.000
2017-01-06 05:45:00+00:00,2.445,2.445,0.611,0.153,6.945,0.000,0.000
2017-01-06 06:00:00+00:00,2.925,2.925,0.731,0.183,6.945,0.000,0.000
2017-01-06 06:15:00+00:00,2.700,2.700,0.675,0.169,6.945,0.000,0.000
2017-01-06 06:30:00+00:00,1.540,1.540,0.385,0.096,6.945,0.000,0.000
2017-01-06 06:45:00+00:00,1.565,1.565,0.391,0.098,6.945,0.000,0.000
2017-01-06 07:00:00+00:00,3.430,3.430,0.858,0.214,6.945,0.000,0.000
2017-01-06 07:15:00+00:00,2.675,2.675,0.669,0.167,6.945,0.000,0.000
2017-01-06 07:30:00+00:00,2.380,2.380,0.595,0.149,6.945,0.000,0.000
2017-01-06 07:45:00+00:00,3.020,3.020,0.755,0.189,6.945,0.000,0.000
2017-01-06 08:00:00+00:00,4.345,4.345,1.086,0.272,6.945,0.000,0.000
2017-01-06 08:15:00+00:00,3.345,3.345,0.836,0.209,6.945,0.000,0.000
2017-01-06 08:30:00+00:00,3.340,3.340,0.835,0.209,6.945,0.000,0.000
2017-01-06 08:45:00+00:00,3.360,3.360,0.840,0.210,6.945,0.000,0.000
2017-01-06 09:00:00+00:00,3.130,3.130,0.782,0.196,6.945,0.000,0.000
2017-01-06 09:15:00+00:00,4.275,4.275,1.069,0.267,6.945,0.000,0.000
2017-01-06 09:30:00+00:00,4.185,4.185,1.046,0.262,6.945,0.000,0.000
2017-01-06 09:45:00+00:00,5.125,5.125,1.281,0.320,6.945,0.000,0.000
2017-01-06 10:00:00+00:00,4.995,4.995,1.249,0.312,6.945,0.000,0.000
2017-01-06 10:15:00+00:00,5.130,5.130,1.282,0.321,6.945,0.000,0.000
2017-01-06 10:30:00+00:00,5.145,5.145,1.286,0.322,6.945,0.000,0.000
2017-01-06 10:45:00+00:00,5.325,5.325,1.331,0.333,6.945,0.000,0.000
2017-01-06 11:00:00+00:00,5.205,5.205,1.301,0.325,6.945,0.000,0.000
2017-01-06 11:15:00+00:00,5.390,5.390,1.347,0.337,6.945,0.000,0.000
2017-01-06 11:30:00+00:00,5.270,5.270,1.317,0.329,6.945,0.000,0.000
2017-01-06 11:45:00+00:00,5.475,5.475,1.369,0.342,6.945,0.000,0.000
2017-01-06 12:00:00+00:00,5.440,5.440,1.360,0.340,6.945,0.000,0.000
2017-01-06 12:15:00+00:00,5.695,5.695,1.424,0.356,6.945,0.000,0.000
2017-01-06 12:30:00+00:00,5.460,5.460,1.365,0.341,6.945,0.000,0.000
2017-01-06 12:45:00+00:00,5.695,5.695,1.424,0.356,6.945,0.000,0.000
2017-01-06 13:00:00+00:00,5.490,5.490,1.373,0.343,6.945,0.000,0.000
2017-01-06 13:15:00+00:00,6.845,6.845,1.711,0.428,6.945,0.000,0.000
2017-01-06 13:30:00+00:00,5.870,5.870,1.468,0.367,6.945,0.000,0.000
2017-01-06 13:45:00+00:00,5.980,5.980,1.495,0.374,6.945,0.000,0.000
2017-01-06 14:00:00+00:00,5.625,5.625,1.406,0.352,6.945,0.000,0.000
2017-01-06 14:15:00+00:00,5.510,5.510,1.377,0.344,6.945,0.000,0.000
2017-01-06 14:30:00+00:00,5.980,5.980,1.495,0.374,6.945,0.000,0.000
2017-01-06 14:45:00+00:00,5.390,5.390,1.347,0.337,6.945,0.000,0.000
2017-01-06 15:00:00+00:00,5.735,5.735,1.434,0.358,6.945,0.000,0.000
2017-01-06 15:15:00+00:00,5.535,5.535,1.384,0.346,6.945,0.000,0.000
2017-01-06 15:30:00+00:00,5.480,5.480,1.370,0.343,6.945,0.000,0.000
2017-01-06 15:45:00+00:00,5.805,5.805,1.451,0.363,6.945,0.000,0.000
2017-01-06 16:00:00+00:00,5.955,5.955,1.489,0.372,6.945,0.000,0.000
2017-01-06 16:15:00+00:00,5.170,5.170,1.292,0.323,6.945,0.000,0.000
2017-01-06 16:30:00+00:00,5.325,5.325,1.331,0.333,6.945,0.000,0.000
2017-01-06 16:45:00+00:00,5.985,5.985,1.496,0.374,6.945,0.000,0.000
2017-01-06 17:00:00+00:00,5.270,5.270,1.317,0.329,6.945,0.000,0.000
2017-01-06 17:15:00+00:00,6.315,6.315,1.579,0.395,6.945,0.000,0.000
2017-01-06 17:30:00+00:00,5.275,5.275,1.319,0.330,6.945,0.000,0.000
2017-01-06 17:45:00+00:00,5.305,5.305,1.326,0.332,6.945,0.000,0.000
2017-01-06 18:00:00+00:00,5.165,5.165,1.291,0.323,6.945,0.000,0.000
2017-01-06 18:15:00+00:00,5.475,5.475,1.369,0.342,6.945,0.000,0.000
2017-01-06 18:30:00+00:00,5.465,5.465,1.366,0.342,6.945,0.000,0.000
2017-01-06 18:45:00+00:00,5.185,5.185,1.296,0.324,6.945,0.000,0.000
2017-01-06 19:00:00+00:00,5.300,5.300,1.325,0.331,6.945,0.000,0.000
2017-01-06 19:15:00+00:00,5.495,5.495,1.374,0.343,6.945,0.000,0.000
2017-01-06 19:30:00+00:00,6.155,6.155,1.539,0.385,6.945,0.000,0.000
2017-01-06 19:45:00+00:00,5.885,5.885,1.471,0.368,6.945,0.000,0.000
2017-01-06 20:00:00+00:00,5.830,5.830,1.458,0.364,6.945,0.000,0.000
2017-01-06 20:15:00+00:00,5.225,5.225,1.306,0.327,6.945,0.000,0.000
2017-01-06 20:30:00+00:00,5.290,5.290,1.323,0.331,6.945,0.000,0.000
2017-01-06 20:45:00+00:00,5.460,5.460,1.365,0.341,6.945,0.000,0.000
2017-01-06 21:00:00+00:00,5.500,5.500,1.375,0.344,6.945,0.000,0.000
2017-01-06 21:15:00+00:00,5.445,5.445,1.361,0.340,6.945,0.000,0.000
2017-01-06 21:30:00+00:00,5.730,5.730,1.433,0.358,6.945,0.000,0.000
2017-01-06 21:45:00+00:00,5.860,5.860,1.465,0.366,6.945,0.000,0.000
2017-01-06 22:00:00+00:00,6.445,6.445,1.611,0.403,6.945,0.000,0.000
2017-01-06 22:15:00+00:00,5.810,5.810,1.452,0.363,6.945,0.000,0.000
2017-01-06 22:30:00+00:00,5.545,5.545,1.386,0.347,6.945,0.000,0.000
2017-01-06 22:45:00+00:00,5.545,5.545,1.386,0.347,6.945,0.000,0.000
2017-01-06 23:00:00+00:00,5.455,5.455,1.364,0.341,6.945,0.000,0.000
2017-01-06 23:15:00+00:00,5.700,5.700,1.425,0.356,6.945,0.000,0.000
2017-01-06 23:30:00+00:00,6.525,6.525,1.631,0.408,6.945,0.000,0.000
2017-01-06 23:45:00+00:00,6.300,6.300,1.575,0.394,6.945,0.000,0.000
2017-01-07 00:00:00+00:00,5.520,5.520,1.380,0.345,6.945,0.000,0.000
2017-01-07 00:15:00+00:00,5.640,5.640,1.410,0.352,6.945,0.000,0.000
2017-01-07 00:30:00+00:00,5.565,5.565,1.391,0.348,6.945,0.000,0.000
2017-01-07 00:45:00+00:00,5.890,5.890,1.472,0.368,6.945,0.000,0.000
2017-01-07 01:00:00+00:00,6.615,6.615,1.654,0.413,6.945,0.000,0.000
2017-01-07 01:15:00+00:00,5.045,5.045,1.261,0.315,6.945,0.000,0.000
2017-01-07 01:30:00+00:00,3.990,3.990,0.998,0.249,6.945,0.000,0.000
2017-01-07 01:45:00+00:00,3.880,3.880,0.970,0.242,6.945,0.000,0.000
2017-01-07 02:00:00+00:00,3.270,3.270,0.818,0.204,6.945,0.000,0.000
2017-01-07 02:15:00+00:00,2.970,2.970,0.743,0.186,6.945,0.000,0.000
2017-01-07 02:30:00+00:00,2.960,2.960,0.740,0.185,6.945,0.000,0.000
2017-01-07 02:45:00+00:00,3.340,3.340,0.835,0.209,6.945,0.000,0.000
2017-01-07 03:00:00+00:00,3.115,3.115,0.779,0.195,6.945,0.000,0.000
2017-01-07 03:15:00+00:00,3.935,3.935,0.984,0.246,6.945,0.000,0.000
2017-01-07 03:30:00+00:00,5.135,5.135,1.284,0.321,6.945,0.000,0.000
2017-01-07 03:45:00+00:00,4.525,4.525,1.131,0.283,6.945,0.000,0.000
2017-01-07 04:00:00+00:00,3.890,3.890,0.973,0.243,6.945,0.000,0.000
2017-01-07 04:15:00+00:00,4.165,4.165,1.041,0.260,6.945,0.000,0.000
2017-01-07 04:30:00+00:00,3.485,3.485,0.871,0.218,6.945,0.000,0.000
2017-01-07 04:45:00+00:00,3.310,3.310,0.828,0.207,6.945,0.000,0.000
2017-01-07 05:00:00+00:00,3.275,3.275,0.819,0.205,6.945,0.000,0.000
2017-01-07 05:15:00+00:00,3.600,3.600,0.900,0.225,6.945,0.000,0.000
2017-01-07 05:30:00+00:00,3.820,3.820,0.955,0.239,6.945,0.000,0.000
2017-01-07 05:45:00+00:00,3.870,3.870,0.968,0.242,6.945,0.000,0.000
2017-01-07 06:00:00+00:00,4.595,4.595,1.149,0.287,6.945,0.000,0.000
2017-01-07 06:15:00+00:00,4.250,4.250,1.062,0.266,6.945,0.000,0.000
2017-01-07 06:30:00+00:00,3.670,3.670,0.917,0.229,6.945,0.000,0.000
2017-01-07 06:45:00+00:00,3.200,3.200,0.800,0.200,6.945,0.000,0.000
2017-01-07 07:00:00+00:00,2.785,2.785,0.696,0.174,6.945,0.000,0.000
2017-01-07 07:15:00+00:00,3.025,3.025,0.756,0.189,6.945,0.000,0.000
2017-01-07 07:30:00+00:00,3.025,3.025,0.756,0.189,6.945,0.000,0.000
2017-01-07 07:45:00+00:00,5.375,5.375,1.344,0.336,6.945,0.000,0.000
2017-01-07 08:00:00+00:00,4.520,4.520,1.130,0.282,6.945,0.000,0.000
2017-01-07 08:15:00+00:00,4.170,4.170,1.042,0.261,6.945,0.000,0.000
2017-01-07 08:30:00+00:00,4.380,4.380,1.095,0.274,6.945,0.000,0.000
2017-01-07 08:45:00+00:00,4.350,4.350,1.087,0.272,6.945,0.000,0.000
2017-01-07 09:00:00+00:00,5.245,5.245,1.311,0.328,6.945,0.000,0.000
2017-01-07 09:15:00+00:00,5.015,5.015,1.254,0.313,6.945,0.000,0.000
2017-01-07 09:30:00+00:00,5.450,5.450,1.363,0.341,6.945,0.000,0.000
