start_utc,end_utc,start_berlin,end_berlin,price_eur_per_mwh,market,bidding_zone,source
2024-03-10 20:00:00+00:00,2024-03-10 21:00:00+00:00,2024-03-10 21:00:00+01:00,2024-03-10 22:00:00+01:00,53.74,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-10 21:00:00+00:00,2024-03-10 22:00:00+00:00,2024-03-10 22:00:00+01:00,2024-03-10 23:00:00+01:00,53.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-10 22:00:00+00:00,2024-03-10 23:00:00+00:00,2024-03-10 23:00:00+01:00,2024-03-11 00:00:00+01:00,52.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-10 23:00:00+00:00,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+01:00,2024-03-11 01:00:00+01:00,48.93,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 00:00:00+00:00,2024-03-11 01:00:00+00:00,2024-03-11 01:00:00+01:00,2024-03-11 02:00:00+01:00,49.33,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 01:00:00+00:00,2024-03-11 02:00:00+00:00,2024-03-11 02:00:00+01:00,2024-03-11 03:00:00+01:00,50.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 02:00:00+00:00,2024-03-11 03:00:00+00:00,2024-03-11 03:00:00+01:00,2024-03-11 04:00:00+01:00,49.28,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 03:00:00+00:00,2024-03-11 04:00:00+00:00,2024-03-11 04:00:00+01:00,2024-03-11 05:00:00+01:00,49.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 04:00:00+00:00,2024-03-11 05:00:00+00:00,2024-03-11 05:00:00+01:00,2024-03-11 06:00:00+01:00,56.3,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 05:00:00+00:00,2024-03-11 06:00:00+00:00,2024-03-11 06:00:00+01:00,2024-03-11 07:00:00+01:00,76.64,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 06:00:00+00:00,2024-03-11 07:00:00+00:00,2024-03-11 07:00:00+01:00,2024-03-11 08:00:00+01:00,82.6,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 07:00:00+00:00,2024-03-11 08:00:00+00:00,2024-03-11 08:00:00+01:00,2024-03-11 09:00:00+01:00,85.59,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 08:00:00+00:00,2024-03-11 09:00:00+00:00,2024-03-11 09:00:00+01:00,2024-03-11 10:00:00+01:00,80.45,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 09:00:00+00:00,2024-03-11 10:00:00+00:00,2024-03-11 10:00:00+01:00,2024-03-11 11:00:00+01:00,71.2,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 10:00:00+00:00,2024-03-11 11:00:00+00:00,2024-03-11 11:00:00+01:00,2024-03-11 12:00:00+01:00,65.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 11:00:00+00:00,2024-03-11 12:00:00+00:00,2024-03-11 12:00:00+01:00,2024-03-11 13:00:00+01:00,60.79,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 12:00:00+00:00,2024-03-11 13:00:00+00:00,2024-03-11 13:00:00+01:00,2024-03-11 14:00:00+01:00,66.25,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 13:00:00+00:00,2024-03-11 14:00:00+00:00,2024-03-11 14:00:00+01:00,2024-03-11 15:00:00+01:00,67.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 14:00:00+00:00,2024-03-11 15:00:00+00:00,2024-03-11 15:00:00+01:00,2024-03-11 16:00:00+01:00,73.47,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 15:00:00+00:00,2024-03-11 16:00:00+00:00,2024-03-11 16:00:00+01:00,2024-03-11 17:00:00+01:00,80.19,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 16:00:00+00:00,2024-03-11 17:00:00+00:00,2024-03-11 17:00:00+01:00,2024-03-11 18:00:00+01:00,91.39,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 17:00:00+00:00,2024-03-11 18:00:00+00:00,2024-03-11 18:00:00+01:00,2024-03-11 19:00:00+01:00,100.7,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 18:00:00+00:00,2024-03-11 19:00:00+00:00,2024-03-11 19:00:00+01:00,2024-03-11 20:00:00+01:00,108.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 19:00:00+00:00,2024-03-11 20:00:00+00:00,2024-03-11 20:00:00+01:00,2024-03-11 21:00:00+01:00,87.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 20:00:00+00:00,2024-03-11 21:00:00+00:00,2024-03-11 21:00:00+01:00,2024-03-11 22:00:00+01:00,76.71,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 21:00:00+00:00,2024-03-11 22:00:00+00:00,2024-03-11 22:00:00+01:00,2024-03-11 23:00:00+01:00,75.04,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 22:00:00+00:00,2024-03-11 23:00:00+00:00,2024-03-11 23:00:00+01:00,2024-03-12 00:00:00+01:00,67.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-11 23:00:00+00:00,2024-03-12 00:00:00+00:00,2024-03-12 00:00:00+01:00,2024-03-12 01:00:00+01:00,69.19,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 00:00:00+00:00,2024-03-12 01:00:00+00:00,2024-03-12 01:00:00+01:00,2024-03-12 02:00:00+01:00,65.56,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 01:00:00+00:00,2024-03-12 02:00:00+00:00,2024-03-12 02:00:00+01:00,2024-03-12 03:00:00+01:00,66.51,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 02:00:00+00:00,2024-03-12 03:00:00+00:00,2024-03-12 03:00:00+01:00,2024-03-12 04:00:00+01:00,65.2,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 03:00:00+00:00,2024-03-12 04:00:00+00:00,2024-03-12 04:00:00+01:00,2024-03-12 05:00:00+01:00,66.58,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 04:00:00+00:00,2024-03-12 05:00:00+00:00,2024-03-12 05:00:00+01:00,2024-03-12 06:00:00+01:00,71.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 05:00:00+00:00,2024-03-12 06:00:00+00:00,2024-03-12 06:00:00+01:00,2024-03-12 07:00:00+01:00,87.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 06:00:00+00:00,2024-03-12 07:00:00+00:00,2024-03-12 07:00:00+01:00,2024-03-12 08:00:00+01:00,96.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 07:00:00+00:00,2024-03-12 08:00:00+00:00,2024-03-12 08:00:00+01:00,2024-03-12 09:00:00+01:00,100.78,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 08:00:00+00:00,2024-03-12 09:00:00+00:00,2024-03-12 09:00:00+01:00,2024-03-12 10:00:00+01:00,93.81,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 09:00:00+00:00,2024-03-12 10:00:00+00:00,2024-03-12 10:00:00+01:00,2024-03-12 11:00:00+01:00,85.42,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 10:00:00+00:00,2024-03-12 11:00:00+00:00,2024-03-12 11:00:00+01:00,2024-03-12 12:00:00+01:00,80.68,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 11:00:00+00:00,2024-03-12 12:00:00+00:00,2024-03-12 12:00:00+01:00,2024-03-12 13:00:00+01:00,78.44,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 12:00:00+00:00,2024-03-12 13:00:00+00:00,2024-03-12 13:00:00+01:00,2024-03-12 14:00:00+01:00,78.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 13:00:00+00:00,2024-03-12 14:00:00+00:00,2024-03-12 14:00:00+01:00,2024-03-12 15:00:00+01:00,79.02,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 14:00:00+00:00,2024-03-12 15:00:00+00:00,2024-03-12 15:00:00+01:00,2024-03-12 16:00:00+01:00,86.34,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 15:00:00+00:00,2024-03-12 16:00:00+00:00,2024-03-12 16:00:00+01:00,2024-03-12 17:00:00+01:00,101.61,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 16:00:00+00:00,2024-03-12 17:00:00+00:00,2024-03-12 17:00:00+01:00,2024-03-12 18:00:00+01:00,113.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 17:00:00+00:00,2024-03-12 18:00:00+00:00,2024-03-12 18:00:00+01:00,2024-03-12 19:00:00+01:00,134.92,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 18:00:00+00:00,2024-03-12 19:00:00+00:00,2024-03-12 19:00:00+01:00,2024-03-12 20:00:00+01:00,124.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 19:00:00+00:00,2024-03-12 20:00:00+00:00,2024-03-12 20:00:00+01:00,2024-03-12 21:00:00+01:00,97.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 20:00:00+00:00,2024-03-12 21:00:00+00:00,2024-03-12 21:00:00+01:00,2024-03-12 22:00:00+01:00,83.63,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 21:00:00+00:00,2024-03-12 22:00:00+00:00,2024-03-12 22:00:00+01:00,2024-03-12 23:00:00+01:00,78.93,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 22:00:00+00:00,2024-03-12 23:00:00+00:00,2024-03-12 23:00:00+01:00,2024-03-13 00:00:00+01:00,70.33,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-12 23:00:00+00:00,2024-03-13 00:00:00+00:00,2024-03-13 00:00:00+01:00,2024-03-13 01:00:00+01:00,63.93,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 00:00:00+00:00,2024-03-13 01:00:00+00:00,2024-03-13 01:00:00+01:00,2024-03-13 02:00:00+01:00,62.3,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 01:00:00+00:00,2024-03-13 02:00:00+00:00,2024-03-13 02:00:00+01:00,2024-03-13 03:00:00+01:00,61.79,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 02:00:00+00:00,2024-03-13 03:00:00+00:00,2024-03-13 03:00:00+01:00,2024-03-13 04:00:00+01:00,61.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 03:00:00+00:00,2024-03-13 04:00:00+00:00,2024-03-13 04:00:00+01:00,2024-03-13 05:00:00+01:00,64.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 04:00:00+00:00,2024-03-13 05:00:00+00:00,2024-03-13 05:00:00+01:00,2024-03-13 06:00:00+01:00,66.8,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 05:00:00+00:00,2024-03-13 06:00:00+00:00,2024-03-13 06:00:00+01:00,2024-03-13 07:00:00+01:00,77.32,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 06:00:00+00:00,2024-03-13 07:00:00+00:00,2024-03-13 07:00:00+01:00,2024-03-13 08:00:00+01:00,88.27,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 07:00:00+00:00,2024-03-13 08:00:00+00:00,2024-03-13 08:00:00+01:00,2024-03-13 09:00:00+01:00,89.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 08:00:00+00:00,2024-03-13 09:00:00+00:00,2024-03-13 09:00:00+01:00,2024-03-13 10:00:00+01:00,77.71,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 09:00:00+00:00,2024-03-13 10:00:00+00:00,2024-03-13 10:00:00+01:00,2024-03-13 11:00:00+01:00,68.07,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 10:00:00+00:00,2024-03-13 11:00:00+00:00,2024-03-13 11:00:00+01:00,2024-03-13 12:00:00+01:00,64.85,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 11:00:00+00:00,2024-03-13 12:00:00+00:00,2024-03-13 12:00:00+01:00,2024-03-13 13:00:00+01:00,64.61,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 12:00:00+00:00,2024-03-13 13:00:00+00:00,2024-03-13 13:00:00+01:00,2024-03-13 14:00:00+01:00,64.83,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 13:00:00+00:00,2024-03-13 14:00:00+00:00,2024-03-13 14:00:00+01:00,2024-03-13 15:00:00+01:00,63.96,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 14:00:00+00:00,2024-03-13 15:00:00+00:00,2024-03-13 15:00:00+01:00,2024-03-13 16:00:00+01:00,67.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 15:00:00+00:00,2024-03-13 16:00:00+00:00,2024-03-13 16:00:00+01:00,2024-03-13 17:00:00+01:00,73.53,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 16:00:00+00:00,2024-03-13 17:00:00+00:00,2024-03-13 17:00:00+01:00,2024-03-13 18:00:00+01:00,89.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 17:00:00+00:00,2024-03-13 18:00:00+00:00,2024-03-13 18:00:00+01:00,2024-03-13 19:00:00+01:00,97.8,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 18:00:00+00:00,2024-03-13 19:00:00+00:00,2024-03-13 19:00:00+01:00,2024-03-13 20:00:00+01:00,94.36,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 19:00:00+00:00,2024-03-13 20:00:00+00:00,2024-03-13 20:00:00+01:00,2024-03-13 21:00:00+01:00,76.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 20:00:00+00:00,2024-03-13 21:00:00+00:00,2024-03-13 21:00:00+01:00,2024-03-13 22:00:00+01:00,66.82,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 21:00:00+00:00,2024-03-13 22:00:00+00:00,2024-03-13 22:00:00+01:00,2024-03-13 23:00:00+01:00,68.11,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 22:00:00+00:00,2024-03-13 23:00:00+00:00,2024-03-13 23:00:00+01:00,2024-03-14 00:00:00+01:00,63.88,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-13 23:00:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 00:00:00+01:00,2024-03-14 01:00:00+01:00,63.29,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 00:00:00+00:00,2024-03-14 01:00:00+00:00,2024-03-14 01:00:00+01:00,2024-03-14 02:00:00+01:00,56.9,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 01:00:00+00:00,2024-03-14 02:00:00+00:00,2024-03-14 02:00:00+01:00,2024-03-14 03:00:00+01:00,57.52,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 02:00:00+00:00,2024-03-14 03:00:00+00:00,2024-03-14 03:00:00+01:00,2024-03-14 04:00:00+01:00,57.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 03:00:00+00:00,2024-03-14 04:00:00+00:00,2024-03-14 04:00:00+01:00,2024-03-14 05:00:00+01:00,61.4,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 04:00:00+00:00,2024-03-14 05:00:00+00:00,2024-03-14 05:00:00+01:00,2024-03-14 06:00:00+01:00,64.07,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 05:00:00+00:00,2024-03-14 06:00:00+00:00,2024-03-14 06:00:00+01:00,2024-03-14 07:00:00+01:00,75.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 06:00:00+00:00,2024-03-14 07:00:00+00:00,2024-03-14 07:00:00+01:00,2024-03-14 08:00:00+01:00,88.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 07:00:00+00:00,2024-03-14 08:00:00+00:00,2024-03-14 08:00:00+01:00,2024-03-14 09:00:00+01:00,81.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 08:00:00+00:00,2024-03-14 09:00:00+00:00,2024-03-14 09:00:00+01:00,2024-03-14 10:00:00+01:00,65.71,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 09:00:00+00:00,2024-03-14 10:00:00+00:00,2024-03-14 10:00:00+01:00,2024-03-14 11:00:00+01:00,54.32,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 10:00:00+00:00,2024-03-14 11:00:00+00:00,2024-03-14 11:00:00+01:00,2024-03-14 12:00:00+01:00,52.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 11:00:00+00:00,2024-03-14 12:00:00+00:00,2024-03-14 12:00:00+01:00,2024-03-14 13:00:00+01:00,52.83,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 12:00:00+00:00,2024-03-14 13:00:00+00:00,2024-03-14 13:00:00+01:00,2024-03-14 14:00:00+01:00,49.16,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 13:00:00+00:00,2024-03-14 14:00:00+00:00,2024-03-14 14:00:00+01:00,2024-03-14 15:00:00+01:00,52.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 14:00:00+00:00,2024-03-14 15:00:00+00:00,2024-03-14 15:00:00+01:00,2024-03-14 16:00:00+01:00,58.91,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 15:00:00+00:00,2024-03-14 16:00:00+00:00,2024-03-14 16:00:00+01:00,2024-03-14 17:00:00+01:00,73.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 16:00:00+00:00,2024-03-14 17:00:00+00:00,2024-03-14 17:00:00+01:00,2024-03-14 18:00:00+01:00,91.04,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 17:00:00+00:00,2024-03-14 18:00:00+00:00,2024-03-14 18:00:00+01:00,2024-03-14 19:00:00+01:00,114.77,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 18:00:00+00:00,2024-03-14 19:00:00+00:00,2024-03-14 19:00:00+01:00,2024-03-14 20:00:00+01:00,91.04,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 19:00:00+00:00,2024-03-14 20:00:00+00:00,2024-03-14 20:00:00+01:00,2024-03-14 21:00:00+01:00,74.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 20:00:00+00:00,2024-03-14 21:00:00+00:00,2024-03-14 21:00:00+01:00,2024-03-14 22:00:00+01:00,62.63,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 21:00:00+00:00,2024-03-14 22:00:00+00:00,2024-03-14 22:00:00+01:00,2024-03-14 23:00:00+01:00,59.62,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 22:00:00+00:00,2024-03-14 23:00:00+00:00,2024-03-14 23:00:00+01:00,2024-03-15 00:00:00+01:00,51.66,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-14 23:00:00+00:00,2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+01:00,2024-03-15 01:00:00+01:00,48.39,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 00:00:00+00:00,2024-03-15 01:00:00+00:00,2024-03-15 01:00:00+01:00,2024-03-15 02:00:00+01:00,46.58,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 01:00:00+00:00,2024-03-15 02:00:00+00:00,2024-03-15 02:00:00+01:00,2024-03-15 03:00:00+01:00,45.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 02:00:00+00:00,2024-03-15 03:00:00+00:00,2024-03-15 03:00:00+01:00,2024-03-15 04:00:00+01:00,43.95,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 03:00:00+00:00,2024-03-15 04:00:00+00:00,2024-03-15 04:00:00+01:00,2024-03-15 05:00:00+01:00,46.96,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 04:00:00+00:00,2024-03-15 05:00:00+00:00,2024-03-15 05:00:00+01:00,2024-03-15 06:00:00+01:00,49.35,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 05:00:00+00:00,2024-03-15 06:00:00+00:00,2024-03-15 06:00:00+01:00,2024-03-15 07:00:00+01:00,62.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 06:00:00+00:00,2024-03-15 07:00:00+00:00,2024-03-15 07:00:00+01:00,2024-03-15 08:00:00+01:00,69.53,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 07:00:00+00:00,2024-03-15 08:00:00+00:00,2024-03-15 08:00:00+01:00,2024-03-15 09:00:00+01:00,68.75,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 08:00:00+00:00,2024-03-15 09:00:00+00:00,2024-03-15 09:00:00+01:00,2024-03-15 10:00:00+01:00,53.8,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 09:00:00+00:00,2024-03-15 10:00:00+00:00,2024-03-15 10:00:00+01:00,2024-03-15 11:00:00+01:00,46.56,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 10:00:00+00:00,2024-03-15 11:00:00+00:00,2024-03-15 11:00:00+01:00,2024-03-15 12:00:00+01:00,39.27,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 11:00:00+00:00,2024-03-15 12:00:00+00:00,2024-03-15 12:00:00+01:00,2024-03-15 13:00:00+01:00,38.34,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 12:00:00+00:00,2024-03-15 13:00:00+00:00,2024-03-15 13:00:00+01:00,2024-03-15 14:00:00+01:00,36.87,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 13:00:00+00:00,2024-03-15 14:00:00+00:00,2024-03-15 14:00:00+01:00,2024-03-15 15:00:00+01:00,44.93,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 14:00:00+00:00,2024-03-15 15:00:00+00:00,2024-03-15 15:00:00+01:00,2024-03-15 16:00:00+01:00,51.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 15:00:00+00:00,2024-03-15 16:00:00+00:00,2024-03-15 16:00:00+01:00,2024-03-15 17:00:00+01:00,66.7,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 16:00:00+00:00,2024-03-15 17:00:00+00:00,2024-03-15 17:00:00+01:00,2024-03-15 18:00:00+01:00,86.92,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 17:00:00+00:00,2024-03-15 18:00:00+00:00,2024-03-15 18:00:00+01:00,2024-03-15 19:00:00+01:00,82.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 18:00:00+00:00,2024-03-15 19:00:00+00:00,2024-03-15 19:00:00+01:00,2024-03-15 20:00:00+01:00,87.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 19:00:00+00:00,2024-03-15 20:00:00+00:00,2024-03-15 20:00:00+01:00,2024-03-15 21:00:00+01:00,64.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 20:00:00+00:00,2024-03-15 21:00:00+00:00,2024-03-15 21:00:00+01:00,2024-03-15 22:00:00+01:00,55.36,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 21:00:00+00:00,2024-03-15 22:00:00+00:00,2024-03-15 22:00:00+01:00,2024-03-15 23:00:00+01:00,56.35,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 22:00:00+00:00,2024-03-15 23:00:00+00:00,2024-03-15 23:00:00+01:00,2024-03-16 00:00:00+01:00,49.33,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-15 23:00:00+00:00,2024-03-16 00:00:00+00:00,2024-03-16 00:00:00+01:00,2024-03-16 01:00:00+01:00,44.12,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 00:00:00+00:00,2024-03-16 01:00:00+00:00,2024-03-16 01:00:00+01:00,2024-03-16 02:00:00+01:00,42.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 01:00:00+00:00,2024-03-16 02:00:00+00:00,2024-03-16 02:00:00+01:00,2024-03-16 03:00:00+01:00,40.69,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 02:00:00+00:00,2024-03-16 03:00:00+00:00,2024-03-16 03:00:00+01:00,2024-03-16 04:00:00+01:00,38.88,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 03:00:00+00:00,2024-03-16 04:00:00+00:00,2024-03-16 04:00:00+01:00,2024-03-16 05:00:00+01:00,38.67,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 04:00:00+00:00,2024-03-16 05:00:00+00:00,2024-03-16 05:00:00+01:00,2024-03-16 06:00:00+01:00,40.34,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 05:00:00+00:00,2024-03-16 06:00:00+00:00,2024-03-16 06:00:00+01:00,2024-03-16 07:00:00+01:00,47.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 06:00:00+00:00,2024-03-16 07:00:00+00:00,2024-03-16 07:00:00+01:00,2024-03-16 08:00:00+01:00,51.31,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 07:00:00+00:00,2024-03-16 08:00:00+00:00,2024-03-16 08:00:00+01:00,2024-03-16 09:00:00+01:00,52.24,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 08:00:00+00:00,2024-03-16 09:00:00+00:00,2024-03-16 09:00:00+01:00,2024-03-16 10:00:00+01:00,47.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 09:00:00+00:00,2024-03-16 10:00:00+00:00,2024-03-16 10:00:00+01:00,2024-03-16 11:00:00+01:00,44.88,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 10:00:00+00:00,2024-03-16 11:00:00+00:00,2024-03-16 11:00:00+01:00,2024-03-16 12:00:00+01:00,41.62,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 11:00:00+00:00,2024-03-16 12:00:00+00:00,2024-03-16 12:00:00+01:00,2024-03-16 13:00:00+01:00,36.7,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 12:00:00+00:00,2024-03-16 13:00:00+00:00,2024-03-16 13:00:00+01:00,2024-03-16 14:00:00+01:00,21.02,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 13:00:00+00:00,2024-03-16 14:00:00+00:00,2024-03-16 14:00:00+01:00,2024-03-16 15:00:00+01:00,10.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 14:00:00+00:00,2024-03-16 15:00:00+00:00,2024-03-16 15:00:00+01:00,2024-03-16 16:00:00+01:00,31.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 15:00:00+00:00,2024-03-16 16:00:00+00:00,2024-03-16 16:00:00+01:00,2024-03-16 17:00:00+01:00,46.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 16:00:00+00:00,2024-03-16 17:00:00+00:00,2024-03-16 17:00:00+01:00,2024-03-16 18:00:00+01:00,72.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 17:00:00+00:00,2024-03-16 18:00:00+00:00,2024-03-16 18:00:00+01:00,2024-03-16 19:00:00+01:00,81.69,Day-ahead auction,Germany/Luxembourg,SMARD
2024-03-16 18:00:00+00:00,2024-03-16 19:00:00+00:00,2024-03-16 19:00:00+01:00,2024-03-16 20:00:00+01:00,87.31,Day-ahead auction,Germany/Luxembourg,SMARD
