timestamp_utc,action_kw,actual_kw,charge_ac_kwh,discharge_ac_kwh,loss_kwh,soc_kwh,soc_fraction,capacity_kwh
2024-01-03 21:45:00+00:00,-1.645,-1.645,0.000,0.411,0.017,4.002,0.080,50.000
2024-01-03 22:00:00+00:00,-2.415,-2.415,0.000,0.604,0.025,3.373,0.067,50.000
2024-01-03 22:15:00+00:00,-1.230,-1.230,0.000,0.307,0.013,3.053,0.061,50.000
2024-01-03 22:30:00+00:00,-1.015,-1.015,0.000,0.254,0.011,2.789,0.056,50.000
2024-01-03 22:45:00+00:00,-0.715,-0.715,0.000,0.179,0.007,2.603,0.052,50.000
2024-01-03 23:00:00+00:00,-0.395,-0.395,0.000,0.099,0.004,2.500,0.050,50.000
2024-01-03 23:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-03 23:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-03 23:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 00:15:00+00:00,0.141,0.141,0.035,0.000,0.001,2.534,0.051,50.000
2024-01-04 00:30:00+00:00,-0.130,-0.130,0.000,0.032,0.001,2.500,0.050,50.000
2024-01-04 00:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 01:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 07:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 07:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 07:45:00+00:00,0.141,0.141,0.035,0.000,0.001,2.534,0.051,50.000
2024-01-04 08:00:00+00:00,1.981,1.981,0.495,0.000,0.020,3.009,0.060,50.000
2024-01-04 08:15:00+00:00,1.468,1.468,0.367,0.000,0.015,3.362,0.067,50.000
2024-01-04 08:30:00+00:00,-2.440,-2.440,0.000,0.610,0.025,2.726,0.055,50.000
2024-01-04 08:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.726,0.055,50.000
2024-01-04 09:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.726,0.055,50.000
2024-01-04 09:15:00+00:00,-0.869,-0.869,0.000,0.217,0.009,2.500,0.050,50.000
2024-01-04 09:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 09:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 10:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 10:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 10:30:00+00:00,1.963,1.963,0.491,0.000,0.020,2.971,0.059,50.000
2024-01-04 10:45:00+00:00,-0.997,-0.997,0.000,0.249,0.010,2.711,0.054,50.000
2024-01-04 11:00:00+00:00,3.229,3.229,0.807,0.000,0.032,3.486,0.070,50.000
2024-01-04 11:15:00+00:00,18.293,18.293,4.573,0.000,0.183,7.877,0.158,50.000
2024-01-04 11:30:00+00:00,2.732,2.732,0.683,0.000,0.027,8.532,0.171,50.000
2024-01-04 11:45:00+00:00,0.662,0.662,0.166,0.000,0.007,8.691,0.174,50.000
2024-01-04 12:00:00+00:00,-1.439,-1.439,0.000,0.360,0.015,8.317,0.166,50.000
2024-01-04 12:15:00+00:00,13.553,13.553,3.388,0.000,0.136,11.569,0.231,50.000
2024-01-04 12:30:00+00:00,7.880,7.880,1.970,0.000,0.079,13.461,0.269,50.000
2024-01-04 12:45:00+00:00,12.532,12.532,3.133,0.000,0.125,16.469,0.329,50.000
2024-01-04 13:00:00+00:00,12.496,12.496,3.124,0.000,0.125,19.468,0.389,50.000
2024-01-04 13:15:00+00:00,2.173,2.173,0.543,0.000,0.022,19.989,0.400,50.000
2024-01-04 13:30:00+00:00,-2.124,-2.124,0.000,0.531,0.022,19.436,0.389,50.000
2024-01-04 13:45:00+00:00,-3.322,-3.322,0.000,0.831,0.035,18.571,0.371,50.000
2024-01-04 14:00:00+00:00,-0.595,-0.595,0.000,0.149,0.006,18.416,0.368,50.000
2024-01-04 14:15:00+00:00,-4.485,-4.485,0.000,1.121,0.047,17.248,0.345,50.000
2024-01-04 14:30:00+00:00,-1.205,-1.205,0.000,0.301,0.013,16.934,0.339,50.000
2024-01-04 14:45:00+00:00,-0.701,-0.701,0.000,0.175,0.007,16.751,0.335,50.000
2024-01-04 15:00:00+00:00,-1.961,-1.961,0.000,0.490,0.020,16.241,0.325,50.000
2024-01-04 15:15:00+00:00,-2.650,-2.650,0.000,0.662,0.028,15.551,0.311,50.000
2024-01-04 15:30:00+00:00,-2.655,-2.655,0.000,0.664,0.028,14.859,0.297,50.000
2024-01-04 15:45:00+00:00,-1.945,-1.945,0.000,0.486,0.020,14.353,0.287,50.000
2024-01-04 16:00:00+00:00,-1.600,-1.600,0.000,0.400,0.017,13.936,0.279,50.000
2024-01-04 16:15:00+00:00,-2.030,-2.030,0.000,0.507,0.021,13.408,0.268,50.000
2024-01-04 16:30:00+00:00,-1.975,-1.975,0.000,0.494,0.021,12.893,0.258,50.000
2024-01-04 16:45:00+00:00,-1.935,-1.935,0.000,0.484,0.020,12.390,0.248,50.000
2024-01-04 17:00:00+00:00,-2.090,-2.090,0.000,0.522,0.022,11.845,0.237,50.000
2024-01-04 17:15:00+00:00,-2.040,-2.040,0.000,0.510,0.021,11.314,0.226,50.000
2024-01-04 17:30:00+00:00,-1.880,-1.880,0.000,0.470,0.020,10.825,0.216,50.000
2024-01-04 17:45:00+00:00,-1.840,-1.840,0.000,0.460,0.019,10.346,0.207,50.000
2024-01-04 18:00:00+00:00,-1.775,-1.775,0.000,0.444,0.018,9.884,0.198,50.000
2024-01-04 18:15:00+00:00,-1.680,-1.680,0.000,0.420,0.017,9.446,0.189,50.000
2024-01-04 18:30:00+00:00,-1.800,-1.800,0.000,0.450,0.019,8.978,0.180,50.000
2024-01-04 18:45:00+00:00,-1.580,-1.580,0.000,0.395,0.016,8.566,0.171,50.000
2024-01-04 19:00:00+00:00,-2.060,-2.060,0.000,0.515,0.021,8.030,0.161,50.000
2024-01-04 19:15:00+00:00,-1.645,-1.645,0.000,0.411,0.017,7.602,0.152,50.000
2024-01-04 19:30:00+00:00,-1.685,-1.685,0.000,0.421,0.018,7.163,0.143,50.000
2024-01-04 19:45:00+00:00,-1.320,-1.320,0.000,0.330,0.014,6.819,0.136,50.000
2024-01-04 20:00:00+00:00,-1.370,-1.370,0.000,0.342,0.014,6.462,0.129,50.000
2024-01-04 20:15:00+00:00,-1.580,-1.580,0.000,0.395,0.016,6.051,0.121,50.000
2024-01-04 20:30:00+00:00,-1.705,-1.705,0.000,0.426,0.018,5.607,0.112,50.000
2024-01-04 20:45:00+00:00,-1.440,-1.440,0.000,0.360,0.015,5.232,0.105,50.000
2024-01-04 21:00:00+00:00,-1.455,-1.455,0.000,0.364,0.015,4.853,0.097,50.000
2024-01-04 21:15:00+00:00,-1.655,-1.655,0.000,0.414,0.017,4.423,0.088,50.000
2024-01-04 21:30:00+00:00,-1.430,-1.430,0.000,0.357,0.015,4.050,0.081,50.000
2024-01-04 21:45:00+00:00,-1.995,-1.995,0.000,0.499,0.021,3.531,0.071,50.000
2024-01-04 22:00:00+00:00,-1.420,-1.420,0.000,0.355,0.015,3.161,0.063,50.000
2024-01-04 22:15:00+00:00,-0.480,-0.480,0.000,0.120,0.005,3.036,0.061,50.000
2024-01-04 22:30:00+00:00,-1.050,-1.050,0.000,0.262,0.011,2.763,0.055,50.000
2024-01-04 22:45:00+00:00,-0.895,-0.895,0.000,0.224,0.009,2.530,0.051,50.000
2024-01-04 23:00:00+00:00,-0.115,-0.115,0.000,0.029,0.001,2.500,0.050,50.000
2024-01-04 23:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 23:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-04 23:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 00:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 00:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 00:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 01:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 06:30:00+00:00,0.123,0.123,0.031,0.000,0.002,2.529,0.051,50.000
2024-01-05 06:45:00+00:00,0.255,0.255,0.064,0.000,0.003,2.590,0.052,50.000
2024-01-05 07:00:00+00:00,0.560,0.560,0.140,0.000,0.007,2.722,0.054,50.000
2024-01-05 07:15:00+00:00,0.760,0.760,0.190,0.000,0.010,2.903,0.058,50.000
2024-01-05 07:30:00+00:00,-0.465,-0.465,0.000,0.116,0.005,2.782,0.056,50.000
2024-01-05 07:45:00+00:00,-1.012,-1.012,0.000,0.253,0.011,2.518,0.050,50.000
2024-01-05 08:00:00+00:00,-0.089,-0.070,0.000,0.017,0.001,2.500,0.050,50.000
2024-01-05 08:15:00+00:00,0.109,0.109,0.027,0.000,0.001,2.526,0.051,50.000
2024-01-05 08:30:00+00:00,0.112,0.112,0.028,0.000,0.001,2.552,0.051,50.000
2024-01-05 08:45:00+00:00,-0.204,-0.201,0.000,0.050,0.002,2.500,0.050,50.000
2024-01-05 09:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 09:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 09:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-05 09:45:00+00:00,3.620,3.620,0.905,0.000,0.047,3.358,0.067,50.000
2024-01-05 10:00:00+00:00,7.138,7.138,1.785,0.000,0.092,5.051,0.101,50.000
2024-01-05 10:15:00+00:00,8.989,8.989,2.247,0.000,0.115,7.183,0.144,50.000
2024-01-05 10:30:00+00:00,9.421,9.421,2.355,0.000,0.119,9.419,0.188,50.000
2024-01-05 10:45:00+00:00,7.160,7.160,1.790,0.000,0.090,11.120,0.222,50.000
2024-01-05 11:00:00+00:00,3.567,3.567,0.892,0.000,0.044,11.967,0.239,50.000
2024-01-05 11:15:00+00:00,2.416,2.416,0.604,0.000,0.030,12.542,0.251,50.000
2024-01-05 11:30:00+00:00,2.673,2.673,0.668,0.000,0.032,13.178,0.264,50.000
2024-01-05 11:45:00+00:00,3.599,3.599,0.900,0.000,0.043,14.034,0.281,50.000
2024-01-05 12:00:00+00:00,3.657,3.657,0.914,0.000,0.043,14.905,0.298,50.000
2024-01-05 12:15:00+00:00,2.705,2.705,0.676,0.000,0.032,15.549,0.311,50.000
2024-01-05 12:30:00+00:00,2.783,2.783,0.696,0.000,0.032,16.213,0.324,50.000
2024-01-05 12:45:00+00:00,2.651,2.651,0.663,0.000,0.030,16.845,0.337,50.000
2024-01-05 13:00:00+00:00,1.575,1.575,0.394,0.000,0.018,17.221,0.344,50.000
2024-01-05 13:15:00+00:00,1.586,1.586,0.397,0.000,0.018,17.600,0.352,50.000
2024-01-05 13:30:00+00:00,0.643,0.643,0.161,0.000,0.007,17.753,0.355,50.000
2024-01-05 13:45:00+00:00,0.340,0.340,0.085,0.000,0.004,17.834,0.357,50.000
2024-01-05 14:00:00+00:00,0.270,0.270,0.068,0.000,0.003,17.899,0.358,50.000
2024-01-05 14:15:00+00:00,-0.239,-0.239,0.000,0.060,0.002,17.837,0.357,50.000
2024-01-05 14:30:00+00:00,-1.178,-1.178,0.000,0.295,0.012,17.530,0.351,50.000
2024-01-05 14:45:00+00:00,-1.089,-1.089,0.000,0.272,0.011,17.246,0.345,50.000
2024-01-05 15:00:00+00:00,-1.548,-1.548,0.000,0.387,0.016,16.843,0.337,50.000
2024-01-05 15:15:00+00:00,-1.741,-1.741,0.000,0.435,0.018,16.389,0.328,50.000
2024-01-05 15:30:00+00:00,-2.145,-2.145,0.000,0.536,0.022,15.831,0.317,50.000
2024-01-05 15:45:00+00:00,-2.070,-2.070,0.000,0.517,0.022,15.292,0.306,50.000
2024-01-05 16:00:00+00:00,-1.825,-1.825,0.000,0.456,0.019,14.817,0.296,50.000
2024-01-05 16:15:00+00:00,-1.750,-1.750,0.000,0.437,0.018,14.361,0.287,50.000
2024-01-05 16:30:00+00:00,-1.115,-1.115,0.000,0.279,0.012,14.071,0.281,50.000
2024-01-05 16:45:00+00:00,-0.980,-0.980,0.000,0.245,0.010,13.816,0.276,50.000
2024-01-05 17:00:00+00:00,-1.470,-1.470,0.000,0.367,0.015,13.433,0.269,50.000
2024-01-05 17:15:00+00:00,-1.810,-1.810,0.000,0.452,0.019,12.962,0.259,50.000
2024-01-05 17:30:00+00:00,-1.115,-1.115,0.000,0.279,0.012,12.672,0.253,50.000
2024-01-05 17:45:00+00:00,-1.780,-1.780,0.000,0.445,0.019,12.208,0.244,50.000
2024-01-05 18:00:00+00:00,-1.450,-1.450,0.000,0.362,0.015,11.831,0.237,50.000
2024-01-05 18:15:00+00:00,-1.330,-1.330,0.000,0.332,0.014,11.484,0.230,50.000
2024-01-05 18:30:00+00:00,-1.200,-1.200,0.000,0.300,0.012,11.172,0.223,50.000
2024-01-05 18:45:00+00:00,-1.335,-1.335,0.000,0.334,0.014,10.824,0.216,50.000
2024-01-05 19:00:00+00:00,-1.390,-1.390,0.000,0.347,0.014,10.462,0.209,50.000
2024-01-05 19:15:00+00:00,-1.140,-1.140,0.000,0.285,0.012,10.166,0.203,50.000
2024-01-05 19:30:00+00:00,-1.055,-1.055,0.000,0.264,0.011,9.891,0.198,50.000
2024-01-05 19:45:00+00:00,-1.635,-1.635,0.000,0.409,0.017,9.465,0.189,50.000
2024-01-05 20:00:00+00:00,-1.425,-1.425,0.000,0.356,0.015,9.094,0.182,50.000
2024-01-05 20:15:00+00:00,-2.040,-2.040,0.000,0.510,0.021,8.563,0.171,50.000
2024-01-05 20:30:00+00:00,-1.690,-1.690,0.000,0.422,0.018,8.123,0.162,50.000
2024-01-05 20:45:00+00:00,-1.140,-1.140,0.000,0.285,0.012,7.826,0.157,50.000
2024-01-05 21:00:00+00:00,-0.990,-0.990,0.000,0.247,0.010,7.569,0.151,50.000
2024-01-05 21:15:00+00:00,-1.355,-1.355,0.000,0.339,0.014,7.216,0.144,50.000
2024-01-05 21:30:00+00:00,-1.875,-1.875,0.000,0.469,0.020,6.728,0.135,50.000
2024-01-05 21:45:00+00:00,-1.310,-1.310,0.000,0.327,0.014,6.387,0.128,50.000
2024-01-05 22:00:00+00:00,-2.000,-2.000,0.000,0.500,0.021,5.866,0.117,50.000
2024-01-05 22:15:00+00:00,-1.905,-1.905,0.000,0.476,0.020,5.370,0.107,50.000
2024-01-05 22:30:00+00:00,-2.390,-2.390,0.000,0.597,0.025,4.748,0.095,50.000
2024-01-05 22:45:00+00:00,-1.610,-1.610,0.000,0.402,0.017,4.328,0.087,50.000
2024-01-05 23:00:00+00:00,-1.895,-1.895,0.000,0.474,0.020,3.835,0.077,50.000
2024-01-05 23:15:00+00:00,-2.295,-2.295,0.000,0.574,0.024,3.237,0.065,50.000
2024-01-05 23:30:00+00:00,-1.665,-1.665,0.000,0.416,0.017,2.804,0.056,50.000
2024-01-05 23:45:00+00:00,-1.750,-1.167,0.000,0.292,0.012,2.500,0.050,50.000
2024-01-06 00:00:00+00:00,0.454,0.454,0.114,0.000,0.005,2.609,0.052,50.000
2024-01-06 00:15:00+00:00,-0.231,-0.231,0.000,0.058,0.002,2.549,0.051,50.000
2024-01-06 00:30:00+00:00,-0.096,-0.096,0.000,0.024,0.001,2.524,0.050,50.000
2024-01-06 00:45:00+00:00,0.324,0.324,0.081,0.000,0.003,2.602,0.052,50.000
2024-01-06 01:00:00+00:00,-0.391,-0.390,0.000,0.098,0.004,2.500,0.050,50.000
2024-01-06 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 07:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 07:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 07:45:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 08:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 08:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 08:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 08:45:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 09:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 09:15:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 09:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 09:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 10:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 10:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 10:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 10:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 11:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 11:15:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 11:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 11:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 12:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 12:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 12:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 12:45:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 13:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 13:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 13:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 13:45:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 14:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 14:15:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 14:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 14:45:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 15:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 15:15:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 15:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 15:45:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 16:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 16:15:00+00:00,0.162,0.162,0.040,0.000,0.002,2.539,0.051,50.000
2024-01-06 16:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.539,0.051,50.000
2024-01-06 16:45:00+00:00,0.094,0.094,0.024,0.000,0.001,2.561,0.051,50.000
2024-01-06 17:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.561,0.051,50.000
2024-01-06 17:15:00+00:00,-0.236,-0.235,0.000,0.059,0.002,2.500,0.050,50.000
2024-01-06 17:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 17:45:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 18:00:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 18:15:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 18:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 18:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.500,0.050,50.000
2024-01-06 19:00:00+00:00,0.082,0.082,0.021,0.000,0.001,2.520,0.050,50.000
2024-01-06 19:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.520,0.050,50.000
